rah,decd,mag,jh,zphot,arxiv,author,ra,dec,jname,zspec,field,jmag,hmag,id_zf,mass,sn,s11,muv,zeazy,mu,beta,ezphot,emuv,ebeta,logm,Muv,F150W,F200W,photz_2.5,photz_16,photz_84,photz_97.5,tform_16,tform_50,tform_84,stellar_mass_16,stellar_mass_50,stellar_mass_84,robust,zphot2,mag444,zerr,mptid,zplo,zphi,zserr,zflag,Te,Te_err,logO2pp,logO2pp_err,logO2p,logO2p_err,logOH,logOH_err,zperr,NIRCam_ID,z_Spec_flag,z_PRISM,z_spec_source,jades_id,Muv_err,beta_err,dv,dv_err,dchi2,pz,zphot_err,xi_Ha,nircam_id,gratings,zspec_err,beta_UV,beta_UV_err,beta_opt,beta_opt_err,m_uv,M_UV,z_ALT,n_lines_detected,zspec.,exptime,muv_err,emlines,id,count,F444W
,,,,,2403.05506,Michael Maseda,214.898169,52.82184,j141935.56p524918.63,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8981698&dec=52.821841&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000963,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8981698&dec=52.821841&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.898310,52.84902,j141935.59p525056.45,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.898318&dec=52.849015&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020002063,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.898318&dec=52.849015&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.08605,Antonello Calabro,214.898467,52.86167,j141935.63p525142.00,1.923,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.89846678&dec=52.8616676&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.89846678&dec=52.8616676&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.898667,52.82476,j141935.68p524929.14,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8986678&dec=52.82476&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020006050,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8986678&dec=52.82476&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.898804,52.85256,j141935.71p525109.22,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8988048&dec=52.852562&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020006426,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8988048&dec=52.852562&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,3.76,2208.00986,Adam Carnall,214.899208,52.94231,j141935.81p525632.31,,,,,,,,,,,,,,,,,,24.82,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8992088&dec=52.942307&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",3.24,3.63,3.86,3.95,1.43,1.48,1.56,9.81,9.85,9.89,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78374,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8992088&dec=52.942307&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.899580,52.84156,j141935.90p525029.60,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.899588&dec=52.841556&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020001756,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.899588&dec=52.841556&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,8.38,2404.03576,Dale Kocevski,214.899803,52.80154,j141935.95p524805.54,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8998038&dec=52.80154&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,0.38,2.31,0.19,29.23,-17.98,,,,,,,CEERS-24805,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.8998038&dec=52.80154&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.900179,52.82512,j141936.04p524930.45,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9001798&dec=52.825125&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020001111,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9001798&dec=52.825125&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.900411,52.81513,j141936.10p524854.45,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9004118&dec=52.815126&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000745,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9004118&dec=52.815126&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2301.12825,Kimihiko Nakajima,214.900409,52.82686,j141936.10p524936.68,4.554,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9004098&dec=52.826856&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS_83398,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9004098&dec=52.826856&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2301.12825,Kimihiko Nakajima,214.900557,52.87161,j141936.13p525217.80,4.707,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9005578&dec=52.871612&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS_82300,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9005578&dec=52.871612&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.901047,52.81586,j141936.25p524857.09,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9010478&dec=52.815858&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020008613,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9010478&dec=52.815858&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.901154,52.83811,j141936.28p525017.19,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9011548&dec=52.838109&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020001495,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9011548&dec=52.838109&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
14:19:36.301,+52:50:49.19,,,,2301.07072,Mengtao Tang,214.901254,52.84700,j141936.30p525049.19,8.881,,,,,,,,,,,,,,,,-18.87,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.901254166666668&dec=52.84699722222222&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS-23,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.901254166666668&dec=52.84699722222222&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,28.9,,11.32,2301.09482,Seiji Fujimoto,214.901252,52.84700,j141936.30p525049.19,8.880,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9012528&dec=52.846997&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,23,-1.74,0.3,0.0005,Confirmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS6_7603,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9012528&dec=52.846997&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.901306,52.84273,j141936.31p525033.84,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9013068&dec=52.842733&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020008022,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9013068&dec=52.842733&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.901436,52.85647,j141936.34p525123.27,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9014368&dec=52.856465&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020006425,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9014368&dec=52.856465&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.901769,52.85127,j141936.42p525104.58,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9017698&dec=52.851273&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020006366,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9017698&dec=52.851273&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.901897,52.85987,j141936.46p525135.52,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9018978&dec=52.859868&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020002337,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9018978&dec=52.859868&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,10.83,2207.12446,Ivo Labbe,214.902231,52.93937,j141936.54p525621.74,,,,,,10.44,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90223058&dec=52.9393726&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21834,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90223058&dec=52.9393726&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,8.44,2404.03576,Dale Kocevski,214.902238,52.93937,j141936.54p525621.74,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9022388&dec=52.939369&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.81,0.28,2.25,0.24,28.55,-18.68,,,,,,,CEERS-80438,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9022388&dec=52.939369&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2301.12825,Kimihiko Nakajima,214.903681,52.84491,j141936.88p525041.69,5.804,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9036818&dec=52.844914&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS_00670,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9036818&dec=52.844914&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.903822,52.84006,j141936.92p525024.21,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9038228&dec=52.840059&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020001494,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9038228&dec=52.840059&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.904164,52.81594,j141937.00p524857.38,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9041648&dec=52.815939&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000684,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9041648&dec=52.815939&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,3.22,2208.00986,Adam Carnall,214.904836,52.93536,j141937.16p525607.31,,,,,,,,,,,,,,,,,,24.45,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9048368&dec=52.935364&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",3.1,3.16,3.28,3.35,0.95,1.17,1.44,10.43,10.45,10.48,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75768,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9048368&dec=52.935364&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,1807.02523,Corentin Schreiber,214.905120,52.89162,j141937.23p525329.84,3.234,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.905128&dec=52.891621&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D-EGS-26047,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.905128&dec=52.891621&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2301.12825,Kimihiko Nakajima,214.905847,52.81191,j141937.40p524842.86,4.249,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9058478&dec=52.811906&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS_83502,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9058478&dec=52.811906&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.905903,52.80304,j141937.42p524810.94,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9059038&dec=52.803038&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000290,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9059038&dec=52.803038&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.906180,52.80212,j141937.48p524807.65,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.906188&dec=52.802125&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000264,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.906188&dec=52.802125&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.906420,52.81688,j141937.54p524900.75,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.906428&dec=52.816875&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000671,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.906428&dec=52.816875&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.906639,52.85172,j141937.59p525106.18,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9066398&dec=52.851717&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020006322,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9066398&dec=52.851717&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.907297,52.84087,j141937.75p525027.14,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9072978&dec=52.840871&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020001408,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9072978&dec=52.840871&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.08605,Antonello Calabro,214.907484,52.83665,j141937.80p525011.92,2.011,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90748448&dec=52.8366454&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26836,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90748448&dec=52.8366454&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.907576,52.85956,j141937.82p525134.43,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9075768&dec=52.859563&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020005049,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9075768&dec=52.859563&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.907918,52.84876,j141937.90p525055.55,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9079188&dec=52.848763&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020001726,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9079188&dec=52.848763&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.908066,52.80704,j141937.94p524825.35,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9080668&dec=52.807042&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020008149,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9080668&dec=52.807042&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.908450,52.80793,j141938.03p524828.56,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.908458&dec=52.807933&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000376,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.908458&dec=52.807933&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.908626,52.82107,j141938.07p524915.86,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9086268&dec=52.821073&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020000727,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9086268&dec=52.821073&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.908789,52.85451,j141938.11p525116.24,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9087898&dec=52.854511&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020006346,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9087898&dec=52.854511&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.908842,52.81202,j141938.12p524843.28,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9088428&dec=52.812021&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020004552,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9088428&dec=52.812021&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2403.05506,Michael Maseda,214.909020,52.85654,j141938.16p525123.56,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.909028&dec=52.856545&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170lp-g235h f290lp-g395h clear-prism,,,,,,,,,,,,,,aegis-2020001992,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.909028&dec=52.856545&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.08605,Antonello Calabro,214.909116,52.86578,j141938.19p525156.82,1.675,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90911618&dec=52.8657833&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28886,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90911618&dec=52.8657833&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.60,2208.01816,Jorge Zavala,214.909115,52.93720,j141938.19p525613.91,,,,,,,,,,18.2,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90911528&dec=52.9371977&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS-DSFG-1,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.90911528&dec=52.9371977&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,3.40,2303.15431,Pablo Arrabal Haro,214.909116,52.93720,j141938.19p525613.91,4.910,,,,,-1.0,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9091168&dec=52.937205&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS-MSA_2,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=214.9091168&dec=52.937205&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
